A,20030127,09:30:13,16.36,34800,16.36,0.0,0.0013741274197320832
A,20030127,09:30:14,16.36,100,16.36,0.0,0.0013936238702471366
A,20030127,09:30:14,16.36,800,16.36,0.0,0.001406681478114357
A,20030127,09:30:14,16.36,300,16.36,0.0,0.0014256072548934611
A,20030127,09:30:14,16.36,100,16.36,0.0,0.0014263896737223703
A,20030127,09:30:14,16.36,1000,16.36,0.0,0.00142638967372237
A,20030127,09:30:14,16.36,200,16.36,0.0,0.001430422175161356
A,20030127,09:30:14,16.36,100,16.36,0.0,0.0014322385745276166
A,20030127,09:30:14,16.36,100,16.36,0.0,0.0014322385745276166
A,20030127,09:30:15,16.36,100,16.36,0.0,0.0014322385745276164
A,20030127,09:30:15,16.36,200,16.36,0.0,0.0014340293804953406
A,20030127,09:30:15,16.36,100,16.36,0.0,0.0014347808143165529
A,20030127,09:30:15,16.36,100,16.36,0.0,0.0014365684511675112
A,20030127,09:30:15,16.36,100,16.36,0.0,0.0014365684511675118
A,20030127,09:30:15,16.36,200,16.36,0.0,0.0014373185575566895
A,20030127,09:30:15,16.36,200,16.36,0.0,0.0014391030420563338
A,20030127,09:30:15,16.36,200,16.36,0.0,0.001439103042056334
A,20030127,09:30:15,16.36,100,16.36,0.0,0.0014391030420563343
A,20030127,09:30:16,16.36,100,16.36,0.0,0.001439103042056334
A,20030127,09:30:16,16.36,100,16.36,0.0,0.001440862092069096
A,20030127,09:30:16,16.36,200,16.36,0.0,0.0014416362316682638
A,20030127,09:30:16,16.36,100,16.36,0.0,0.0014433921945073032
A,20030127,09:30:16,16.36,600,16.36,0.0,0.001444164977854521
A,20030127,09:30:16,16.36,200,16.36,0.0,0.001444164977854521
A,20030127,09:30:16,16.36,500,16.36,0.0,0.0014441649778545206
A,20030127,09:30:16,16.36,1000,16.36,0.0,0.0014441649778545206
A,20030127,09:30:17,16.36,5000,16.36,0.0,0.001444164977854521
A,20030127,09:30:17,16.36,100,16.36,0.0,0.0014441649778545208
A,20030127,09:30:18,16.36,100,16.36,0.0,0.0014441649778545215
A,20030127,09:30:18,16.36,1000,16.36,0.0,0.001444164977854521
A,20030127,09:30:18,16.36,100,16.36,0.0,0.001448147983167841
A,20030127,09:30:18,16.36,100,16.36,0.0,0.0014481479831678404
A,20030127,09:30:18,16.36,200,16.36,0.0,0.0014488399650780441
A,20030127,09:30:18,16.36,2500,16.37,6.110602084426109E-4,0.0014506562872089396
A,20030127,09:30:20,16.37,900,16.37,0.0,0.0014499134702181688
A,20030127,09:30:20,16.37,500,16.37,0.0,0.001449913470218169
A,20030127,09:30:21,16.37,600,16.36,-6.110602084426572E-4,0.0014516803379399838
A,20030127,09:30:22,16.36,100,16.37,6.110602084426109E-4,0.001449874307387899
A,20030127,09:30:22,16.37,1000,16.36,-6.110602084426572E-4,0.0014491059008901682
A,20030127,09:30:22,16.36,200,16.36,0.0,0.0014472966577922795
A,20030127,09:30:23,16.36,500,16.42,0.003660772849681377,0.0014490688546151466
A,20030127,09:30:31,16.42,500,16.42,0.0,0.0014063774138045094
A,20030127,09:30:32,16.42,700,16.37,-0.0030497126412387036,0.0014063774138045094
A,20030127,09:30:35,16.37,200,16.42,0.003049712641238775,0.001370841606619949
A,20030127,09:30:41,16.42,200,16.41,-6.091989222827603E-4,0.001338612149271339
A,20030127,09:31:13,16.41,300,16.43,0.0012180269471772254,0.0013368557113252924
A,20030127,09:31:20,16.43,100,16.41,-0.0012180269471771506,0.0013320095315897278
A,20030127,09:31:23,16.41,100,16.49,0.004863231469507953,0.0013274581441014986
A,20030127,09:31:27,16.49,1100,16.45,-0.0024286593601266274,0.0012386068003561975
A,20030127,09:31:28,16.45,100,16.5,0.003034903695154111,0.0012136030034708963
A,20030127,09:31:34,16.5,1200,16.5,0.0,0.0011778944213033725
A,20030127,09:31:36,16.5,100,16.5,0.0,0.0011795535539770102
A,20030127,09:31:43,16.5,100,16.5,0.0,0.0011809955082813033
A,20030127,09:31:48,16.5,200,16.5,0.0,0.0011809955082813033
A,20030127,09:31:49,16.5,100,16.5,0.0,0.0011809955082813033
A,20030127,09:31:50,16.5,100,16.5,0.0,0.0011824033011259198
A,20030127,09:31:58,16.5,200,16.5,0.0,0.0011824033011259196
A,20030127,09:32:00,16.5,800,16.51,6.058770255018299E-4,0.0011840847408003743
