AA,20030505,09:31:17,23.08,51100,23.08,0.0,8.380273317225727E-4
AA,20030505,09:31:19,23.08,200,23.08,0.0,8.481334994046841E-4
AA,20030505,09:31:19,23.08,100,23.08,0.0,8.492280718640441E-4
AA,20030505,09:31:20,23.08,200,23.08,0.0,8.492280718640438E-4
AA,20030505,09:31:20,23.08,100,23.08,0.0,8.666613475659558E-4
AA,20030505,09:31:20,23.08,1000,23.08,0.0,8.66661347565956E-4
AA,20030505,09:31:20,23.08,100,23.08,0.0,8.677997060391223E-4
AA,20030505,09:31:20,23.08,600,23.08,0.0,8.677997060391222E-4
AA,20030505,09:31:23,23.08,3000,23.08,0.0,8.849366688553634E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.849366688553633E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.849366688553636E-4
AA,20030505,09:31:26,23.08,400,23.08,0.0,8.944589298128319E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.944589298128319E-4
AA,20030505,09:31:26,23.08,300,23.08,0.0,8.94458929812832E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.954779057609196E-4
AA,20030505,09:31:26,23.08,200,23.08,0.0,8.965579828129574E-4
AA,20030505,09:31:26,23.08,300,23.08,0.0,8.975745758039748E-4
AA,20030505,09:31:26,23.08,400,23.08,0.0,8.986521329020272E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.986521329020273E-4
AA,20030505,09:31:26,23.08,200,23.08,0.0,8.986521329020272E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.996663595763756E-4
AA,20030505,09:31:26,23.08,100,23.08,0.0,8.996663595763759E-4
AA,20030505,09:31:26,23.08,100,23.06,-8.669267989858376E-4,9.08820745842979E-4
AA,20030505,09:31:27,23.06,1700,23.06,0.0,9.048411008928024E-4
AA,20030505,09:31:34,23.06,300,23.06,0.0,9.059333785310256E-4
AA,20030505,09:31:34,23.06,300,23.06,0.0,9.099632707871577E-4
AA,20030505,09:31:35,23.06,100,23.05,-4.337453982553276E-4,9.110708227317393E-4
AA,20030505,09:31:37,23.05,100,23.03,-8.680556100637027E-4,9.110734350505048E-4
AA,20030505,09:31:39,23.03,400,23.04,4.3412199509660965E-4,9.110840649362857E-4
AA,20030505,09:31:41,23.04,200,23.06,8.676790132225019E-4,9.099773842500084E-4
AA,20030505,09:31:43,23.06,300,23.08,8.669267989858374E-4,9.056252404531607E-4
