,SYMBOL,DATE,5_min_window,avgVol,avgPrice,avgSize,PRICE_1,U_SEQ,totalSum,sectionVol
30600,ABF,20030401,11:15:00,0.00016350671899990869,19.461333333333336,500.0,19.461111111111116,-1.1418718705605402e-05,6329,0.0037086943085465622
30601,ABF,20030401,11:20:00,0.0001949684643083386,19.461111111111116,377.77777777777777,19.460000000000004,-5.7095549417458335e-05,6330,0.0037084015189842168
30602,ABF,20030401,11:25:00,0.00019664016994603502,19.460000000000004,409.09090909090907,19.460000000000004,0.0,6331,0.0037081086243686114
30603,ABF,20030401,11:30:00,0.00027423028614776866,19.460000000000004,270.0,19.460625,3.21166476668433e-05,6332,0.0037078157620840774
30604,ABF,20030401,11:35:00,0.0003025796531971046,19.460625,550.0,19.46,-3.2116647666998465e-05,6333,0.0037075230872136073
30605,ABF,20030401,11:40:00,0.0003202634417506558,19.46,525.0,19.461499999999994,7.707822158618887e-05,6334,0.00370723038559399
30606,ABF,20030401,11:45:00,0.00033248108376369816,19.461499999999994,540.0,19.461428571428574,-3.67025678903983e-06,6335,0.003706937775418117
30607,ABF,20030401,11:50:00,0.00036295137143347277,19.461428571428574,957.1428571428571,19.460555555555555,-4.4859782600803185e-05,6336,0.0037066453527227513
30608,ABF,20030401,11:55:00,0.0003863301351340506,19.460555555555555,777.7777777777778,19.449999999999996,-0.0005425548756003236,6337,0.0037063601365862966
30609,ABF,20030401,12:00:00,0.0003908157884030817,19.449999999999996,6953.846153846154,19.434166666666666,-0.0008143846488543572,6338,0.0037060833357901763
30610,ABF,20030401,12:05:00,0.00039719922073664423,19.434166666666666,7316.666666666667,19.3978947368421,-0.0018681439543798714,6339,0.003705868686368604
30611,ABF,20030401,12:10:00,0.0003922853175512051,19.3978947368421,4236.8421052631575,19.388235294117642,-0.0004980874821205629,6340,0.003705582589371058
30612,ABF,20030401,12:15:00,0.00042592438247458715,19.388235294117642,2488.235294117647,19.351538461538457,-0.0018945306075769798,6341,0.0037053701867579727
30613,ABF,20030401,12:20:00,0.00045651207424657315,19.351538461538457,1976.923076923077,19.317727272727268,-0.0017487374940082369,6342,0.003705146249694513
30614,ABF,20030401,12:25:00,0.0004590350928053927,19.317727272727268,2227.2727272727275,19.330999999999996,0.0006868390620395434,6343,0.003704862975871776
30615,ABF,20030401,12:30:00,0.00047635756522299645,19.330999999999996,1540.0,19.328666666666667,-0.00012071150826417618,6344,0.003704571484308453
30616,ABF,20030401,12:35:00,0.0004776087184472546,19.328666666666667,886.6666666666666,19.327777777777776,-4.598916955877269e-05,6345,0.0037042796630492175
30617,ABF,20030401,12:40:00,0.0005376955125492131,19.327777777777776,2133.3333333333335,19.357777777777773,0.001550966792794858,6346,0.0037040361822540235
30618,ABF,20030401,12:45:00,0.0005305504438249455,19.357777777777773,3133.3333333333335,19.360666666666667,0.00014922546273262813,6347,0.00370374457408576
30619,ABF,20030401,12:50:00,0.0005075320981677916,19.360666666666667,2780.0,19.300000000000004,-0.0031384206064188026,6348,0.003703667943833916
30620,ABF,20030401,12:55:00,0.0005373306903981882,19.300000000000004,5294.117647058823,19.291578947368425,-0.00043641918754977634,6349,0.0037033810748674355
30621,ABF,20030401,13:00:00,0.0005750444803822982,19.291578947368425,2905.2631578947367,19.296428571428574,0.00025135395152593975,6350,0.003703090347656514
30622,ABF,20030401,13:05:00,0.000560510062693042,19.296428571428574,1400.0,19.254,-0.002201199319041381,6351,0.0037029057107387324
30623,ABF,20030401,13:10:00,0.0005447499063843655,19.254,2320.0,19.235999999999997,-0.0009353079403588166,6352,0.0037026344556898012
30624,ABF,20030401,13:15:00,0.0005412034125933614,19.235999999999997,8086.666666666667,19.21,-0.001352546634950762,6353,0.003702384282292173
30625,ABF,20030401,13:20:00,0.0005108211761531905,19.21,366.6666666666667,19.215,0.00026024723634198533,6354,0.0037020939042554653
30626,ABF,20030401,13:25:00,0.0005126234327057336,19.215,3662.5,19.21833333333333,0.00017346053816254928,6355,0.0037018029457742295
30627,ABF,20030401,13:30:00,0.0005133131817100703,19.21833333333333,3083.3333333333335,19.194999999999997,-0.0012148561022088176,6356,0.003701545202621334
30628,ABF,20030401,13:35:00,0.0005101883506460834,19.194999999999997,6800.0,19.156666666666666,-0.001999044601220424,6357,0.003701342429391962
30629,ABF,20030401,13:40:00,0.0004685300361929222,19.156666666666666,2477.777777777778,19.156666666666666,0.0,6358,0.0037010513294328793
30630,ABF,20030401,13:45:00,0.0003673501037601335,19.156666666666666,516.6666666666666,19.159375000000004,0.0001413681173755853,6359,0.0037007604795032197
30631,ABF,20030401,13:50:00,0.00042395790046277176,19.159375000000004,850.0,19.16071428571429,6.989992663338343e-05,6360,0.0037004695003715186
30632,ABF,20030401,13:55:00,0.0005318431531971,19.16071428571429,1742.857142857143,19.15720000000001,-0.00018342781905750233,6361,0.003700179636875904
30633,ABF,20030401,14:00:00,0.0007032276188663866,19.15720000000001,11476.0,19.162222222222233,0.0002621241114677582,6362,0.003699889820074644
30634,ABF,20030401,14:05:00,0.0009580388820327125,19.162222222222233,3722.222222222222,19.165714285714298,0.00018222027168106656,6363,0.003699599454758189
30635,ABF,20030401,14:10:00,0.0009580501205991431,19.165714285714298,2500.0,19.12769230769231,-0.0019858243963858744,6364,0.0036993959377117067
30636,ABF,20030401,14:15:00,0.0009337733646128163,19.12769230769231,1680.7692307692307,19.032800000000005,-0.004973337477757578,6365,0.0036996390227936873
30637,ABF,20030401,14:20:00,0.0008467353643055003,19.032800000000005,3436.0,19.109999999999996,0.0040479516666841586,6366,0.0036996895229227276
30638,ABF,20030401,14:25:00,0.00045080742941074607,19.109999999999996,2958.3333333333335,19.145,0.0018298266770763788,6367,0.0036994669270353866
30639,ABF,20030401,14:30:00,0.00028703346354897396,19.145,5657.142857142857,19.15,0.00026113069739702965,6368,0.0036991774314972395
30640,ABF,20030401,14:35:00,0.00027137966470859815,19.15,2588.235294117647,19.128181818181815,-0.0011399801738046853,6369,0.003698916539644203
30641,ABF,20030401,14:40:00,0.0002641612264032592,19.128181818181815,236.36363636363637,19.120000000000005,-0.00042782782959472737,6370,0.0036986307923682973
30642,ABF,20030401,14:45:00,0.0002773050234243507,19.120000000000005,761.5384615384615,19.113750000000007,-0.00032693628303105806,6371,0.003698343323579773
30643,ABF,20030401,14:50:00,0.0002733627086332819,19.113750000000007,3037.5,19.10894736842106,-0.0002512973670031276,6372,0.0036980548651672574
30644,ABF,20030401,14:55:00,0.00028296000393912796,19.10894736842106,1489.4736842105262,19.112222222222222,0.00017136334885880253,6373,0.003697765039761403
30645,ABF,20030401,15:00:00,0.0002880921195198547,19.112222222222222,2277.777777777778,19.118400000000005,0.0003231847912725737,6374,0.0036974766175114763
30646,ABF,20030401,15:05:00,0.00032746826011666527,19.118400000000005,1196.0,19.117,-7.323056647130976e-05,6375,0.003697186834834779
30647,ABF,20030401,15:10:00,0.0004439465372936181,19.117,4820.0,19.10777777777778,-0.00048252588699247424,6376,0.003696902640987695
30648,ABF,20030401,15:15:00,0.0004400224625093361,19.10777777777778,3333.3333333333335,19.119375,0.0006067531445739027,6377,0.003696619535434622
30649,ABF,20030401,15:20:00,0.0004331849594589958,19.119375,1112.5,19.11727272727273,-0.00010996114222065947,6378,0.0036963301614377376
30650,ABF,20030401,15:25:00,0.00044058662809442323,19.11727272727273,413.6363636363636,19.116666666666667,-3.1702754972224103e-05,6379,0.0036960404873600593
30651,ABF,20030401,15:30:00,0.00044916835650682667,19.116666666666667,3920.0,19.116666666666667,0.0,6380,0.0036957508062364945
30652,ABF,20030401,15:35:00,0.00046882913914809916,19.116666666666667,5577.777777777777,19.148000000000003,0.001637716622992809,6381,0.003695515283808105
30653,ABF,20030401,15:40:00,0.00041563422580531684,19.148000000000003,5500.0,19.174761904761912,0.0013966586843968379,6382,0.003695264706870388
30654,ABF,20030401,15:45:00,0.0003338400581971819,19.174761904761912,1861.904761904762,19.187199999999997,0.0006484598313723321,6383,0.0036949830247956913
30655,ABF,20030401,15:50:00,0.0003168661201562032,19.187199999999997,2004.0,19.184482758620685,-0.00014162742879671793,6384,0.0036946942778941496
