,SYMBOL,DATE,5_min_window,avgVol,avgPrice,avgSize,PRICE_1,U_SEQ,totalSum,sectionVol
104412,ABC,20030610,14:55:00,0.00017852123136804314,65.99000000000001,307.6923076923077,66.02217391304346,0.0004874385858031116,10178,0.0018799987328484396
104413,ABC,20030610,15:00:00,0.00018611095658422586,66.02217391304346,204.34782608695653,66.01269230769232,-0.00014362275115408816,10179,0.0018799069970082375
104414,ABC,20030610,15:05:00,0.00018212258945759927,66.01269230769232,226.92307692307693,65.95650000000002,-0.000851597408541529,10180,0.0018798340800416902
104415,ABC,20030610,15:10:00,0.00016199248961382408,65.95650000000002,2620.0,66.03871428571428,0.0012457163207151517,10181,0.00187978160273021
104416,ABC,20030610,15:15:00,0.00018119855794260483,66.03871428571428,361.2244897959184,66.13050000000004,0.0013889123807983078,10182,0.0018797389018662479
104417,ABC,20030610,15:20:00,0.00021540701244501662,66.13050000000004,319.44444444444446,66.15166666666667,0.00032002298390857635,10183,0.0018796490892553747
104418,ABC,20030610,15:25:00,0.0002451266762451391,66.15166666666667,412.5,66.28361702127658,0.001992677398310041,10184,0.0018796593803873955
104419,ABC,20030610,15:30:00,0.0002551757031997833,66.28361702127658,508.51063829787233,66.33119999999997,0.000717611830022247,10185,0.0018795801305332737
104420,ABC,20030610,15:35:00,0.0002526902344623562,66.33119999999997,608.0,66.3947619047619,0.0009577916589774163,10186,0.0018795112596345003
104421,ABC,20030610,15:40:00,0.00028183792882351594,66.3947619047619,1323.8095238095239,66.52595744680852,0.001974042651750287,10187,0.001879519605717776
104422,ABC,20030610,15:45:00,0.00027059906922143176,66.52595744680852,385.1063829787234,66.8,0.004110871496680184,10188,0.001879866134759617
104423,ABC,20030610,15:50:00,0.00023917282043895335,66.8,587.3239436619718,66.86166666666665,0.0009227278483042282,10189,0.0018797955329301849
104424,ABC,20030610,15:55:00,,66.86166666666665,691.025641025641,67.26,0.005939897921219516,10190,0.0018806203699438403
104425,ABC,20030611,09:30:00,0.0006520850805605509,67.26,1000.0,67.59719999999997,0.005000855760614341,10191,0.0018811771850928299
104426,ABC,20030611,09:35:00,0.0007221586356098011,67.59719999999997,514.0,67.85968253968254,0.0038755191068056147,10192,0.0018814739271322317
104427,ABC,20030611,09:40:00,0.000712386275964936,67.85968253968254,669.8412698412699,67.90779411764706,0.0007087349807619659,10193,0.001881394229497274
104428,ABC,20030611,09:45:00,0.00059054004527918,67.90779411764706,526.4705882352941,67.6086923076923,-0.004414256944338853,10194,0.0018818129947425423
104429,ABC,20030611,09:50:00,0.0005226801230006754,67.6086923076923,392.3076923076923,67.83081081081082,0.0032799692429031544,10195,0.0018819988414493793
104430,ABC,20030611,09:55:00,0.0004619517874614089,67.83081081081082,667.5675675675676,67.60782608695649,-0.003292781593732784,10196,0.001882191345519914
104431,ABC,20030611,10:00:00,0.00046881706560226636,67.60782608695649,1034.7826086956522,67.60245454545453,-7.945463140320078e-05,10197,0.0018820992656032726
104432,ABC,20030611,10:05:00,0.00046386203609953807,67.60245454545453,358.1818181818182,67.56743589743589,-0.0005181427415138955,10198,0.0018820143263765241
104433,ABC,20030611,10:10:00,0.00045882647797808134,67.56743589743589,353.84615384615387,67.479775,-0.0012982261412917038,10199,0.0018819668359734585
104434,ABC,20030611,10:15:00,0.00048382620271936937,67.479775,585.0,67.27414634146336,-0.003051915908568362,10200,0.0018821192194920329
104435,ABC,20030611,10:20:00,0.00039935393073436704,67.27414634146336,521.9512195121952,67.3280487804878,0.0008009147526453341,10201,0.0018820431435762708
104436,ABC,20030611,10:25:00,0.00031796174045770954,67.3280487804878,295.1219512195122,67.33799999999998,0.00014779106716812808,10202,0.0018819513692075204
104437,ABC,20030611,10:30:00,0.0002220377475126584,67.33799999999998,345.0,67.39720930232558,0.0008788987888705971,10203,0.001881878674156844
104438,ABC,20030611,10:35:00,0.00024797214754658666,67.39720930232558,295.3488372093023,67.39515151515154,-3.0532697279286446e-05,10204,0.0018817864987625446
104439,ABC,20030611,10:40:00,0.00026774428129468426,67.39515151515154,315.1515151515151,67.38038461538461,-0.00021913323812287763,10205,0.001881695687775855
104440,ABC,20030611,10:45:00,0.000262130100003469,67.38038461538461,242.30769230769232,67.37307692307692,-0.00010846017952223502,10206,0.001881603872844795
104441,ABC,20030611,10:50:00,0.00022891786443358881,67.37307692307692,346.15384615384613,67.38818181818183,0.00022417266370552876,10207,0.0018815128539456756
104442,ABC,20030611,10:55:00,0.0002418374735526107,67.38818181818183,250.0,67.43857142857144,0.0007474720190510358,10208,0.0018814347396778832
104443,ABC,20030611,11:00:00,0.0002333905561235492,67.43857142857144,304.76190476190476,67.41720000000004,-0.0003169523784398466,10209,0.0018813454126231104
104444,ABC,20030611,11:05:00,0.0002933595752458231,67.41720000000004,300.0,67.32874999999996,-0.0013128411310928698,10210,0.001881299009267532
104445,ABC,20030611,11:10:00,0.00037788051589106693,67.32874999999996,320.8333333333333,67.36533333333331,0.0005432062541661736,10211,0.0018812142050920566
104446,ABC,20030611,11:15:00,0.00039276619550586504,67.36533333333331,460.0,67.34325,-0.00032786824691774546,10212,0.001881125103919656
104447,ABC,20030611,11:20:00,0.0003870297940853544,67.34325,337.5,67.36538461538461,0.00032862949946782673,10213,0.0018810355970528022
104448,ABC,20030611,11:25:00,0.00040215257939646675,67.36538461538461,415.38461538461536,67.38833333333334,0.00034060237476067005,10214,0.0018809463035936434
104449,ABC,20030611,11:30:00,0.0003943699189388542,67.38833333333334,225.0,67.31439999999999,-0.001097725917328532,10215,0.0018808863123116668
